combined,label
肉体契约书 ACCESS_NETWORK_STATE      INTERNET      READ_PHONE_STATE      QUERY_ALL_PACKAGES      READ_EXTERNAL_STORAGE      VIBRATE      ACCESS_FINE_LOCATION      ACCESS_WIFI_STATE      ACCESS_COARSE_LOCATION      WRITE_EXTERNAL_STORAGE      REQUEST_INSTALL_PACKAGES com daihu jiaolvceshi 1 ['META-INF/KEY0.RSA'],sex
天堂引路人 INTERNET      READ_PHONE_STATE      QUERY_ALL_PACKAGES      ACCESS_COARSE_LOCATION      READ_EXTERNAL_STORAGE      VIBRATE      ACCESS_WIFI_STATE      WRITE_EXTERNAL_STORAGE      ACCESS_NETWORK_STATE      REQUEST_INSTALL_PACKAGES      ACCESS_FINE_LOCATION com clearal speedtest phonecleaner rambooster memoryoptimizer speedup 1 ['META-INF/KEY0.RSA'],sex
老王 MOUNT_UNMOUNT_FILESYSTEMS      ACCESS_WIFI_STATE      READ_LOGS    com huawei  launcher  CHANGE_BADGE      WRITE_SETTINGS      WRITE_EXTERNAL_STORAGE      READ_MEDIA_VIDEO    com google  gms  AD_ID      READ_EXTERNAL_STORAGE      CHANGE_NETWORK_STATE      INTERNET      CHANGE_WIFI_STATE      READ_PHONE_STATE      CAMERA    com asus msa SupplementaryDID ACCESS      WAKE_LOCK      FLASHLIGHT      READ_MEDIA_VISUAL_USER_SELECTED      INSTALL_PACKAGES      REQUEST_INSTALL_PACKAGES      ACCESS_NETWORK_STATE      GET_ACCOUNTS      VIBRATE      RECEIVE_BOOT_COMPLETED      RECEIVE_USER_PRESENT    com google  finsky  BIND_GET_INSTALL_REFERRER_SERVICE      READ_MEDIA_IMAGES    com vivo notification  BADGE_ICON com laowang 100 ['META-INF/CERT.RSA'],sex
漫漫擼2 com google  gms  AD_ID    com google  finsky  BIND_GET_INSTALL_REFERRER_SERVICE      REQUEST_INSTALL_PACKAGES      CHANGE_NETWORK_STATE      ACCESS_NETWORK_STATE      WAKE_LOCK      ACCESS_WIFI_STATE      WRITE_EXTERNAL_STORAGE      INTERNET      WRITE_SETTINGS com manmanlu2 9999999 ['META-INF/ABC.RSA'],sex
啪哩啪哩 GET_TASKS    getui  GetuiService com palipali      ACCESS_WIFI_STATE      MANAGE_EXTERNAL_STORAGE    com google  providers gsf  READ_GSERVICES      WRITE_SETTINGS      WRITE_EXTERNAL_STORAGE      READ_EXTERNAL_STORAGE      CHANGE_NETWORK_STATE      INTERNET      READ_PHONE_STATE      CAMERA      WAKE_LOCK      REQUEST_INSTALL_PACKAGES      ACCESS_NETWORK_STATE      POST_NOTIFICATIONS      QUERY_ALL_PACKAGES      VIBRATE      RECEIVE_BOOT_COMPLETED    com google  finsky  BIND_GET_INSTALL_REFERRER_SERVICE      SYSTEM_ALERT_WINDOW com palipali 3457 ['META-INF/PALIHA.RSA'],sex
爱恋 com majeur launcher  UPDATE_BADGE    com huawei  launcher  WRITE_SETTINGS    com meizu c2dm  RECEIVE      CAMERA      WAKE_LOCK    com oppo launcher  READ_SETTINGS      MODIFY_AUDIO_SETTINGS      CHANGE_WIFI_STATE      RECEIVE_BOOT_COMPLETED      DISABLE_KEYGUARD      READ_PHONE_STATE    com meizu flyme push  RECEIVE      READ_EXTERNAL_STORAGE      INTERNET    me everything badger  BADGE_COUNT_READ    com anddoes launcher  UPDATE_COUNT    com sec  provider badge  WRITE      BROADCAST_PACKAGE_CHANGED      GET_TASKS      CHANGE_NETWORK_STATE    com ailian chatu  C2D_MESSAGE      ACCESS_WIFI_STATE      NFC      RECEIVE_USER_PRESENT      WRITE_SETTINGS      BROADCAST_PACKAGE_REPLACED    com huawei  launcher  READ_SETTINGS    com oppo launcher  WRITE_SETTINGS    com sec  provider badge  READ      DOWNLOAD_WITHOUT_NOTIFICATION      BROADCAST_PACKAGE_ADDED      MOUNT_UNMOUNT_FILESYSTEMS      ACCESS_LOCATION_EXTRA_COMMANDS      RECORD_AUDIO      ACCESS_NETWORK_STATE      ACCESS_FINE_LOCATION    com sonymobile home  PROVIDER_INSERT_BADGE      BROADCAST_PACKAGE_INSTALL    com ailian chatu  MIPUSH_RECEIVE    com htc launcher  READ_SETTINGS    com htc launcher  UPDATE_SHORTCUT    com ailian chatu push  MESSAGE    com huawei  launcher  CHANGE_BADGE      REQUEST_INSTALL_PACKAGES      WRITE_EXTERNAL_STORAGE      SIM_STATE_READY      ACCESS_COARSE_LOCATION      READ_APP_BADGE      VIBRATE    com sonyericsson home  BROADCAST_BADGE      SYSTEM_ALERT_WINDOW    me everything badger  BADGE_COUNT_WRITE com ailian chatu 441 ['META-INF/FUNVE.RSA'],sex
妻友社区 ACCESS_FINE_LOCATION    com google  finsky  BIND_GET_INSTALL_REFERRER_SERVICE      READ_EXTERNAL_STORAGE      READ_PHONE_STATE      INTERNET      ACCESS_WIFI_STATE      WRITE_EXTERNAL_STORAGE      CAMERA      REQUEST_INSTALL_PACKAGES      ACCESS_COARSE_LOCATION      WAKE_LOCK      VIBRATE      RECORD_AUDIO      ACCESS_NETWORK_STATE com pf qy 150 ['META-INF/686249.RSA'],sex
爱恋 com majeur launcher  UPDATE_BADGE      BROADCAST_PACKAGE_REPLACED    com meizu c2dm  RECEIVE    com anddoes launcher  UPDATE_COUNT    com ailian chatu  MIPUSH_RECEIVE      DOWNLOAD_WITHOUT_NOTIFICATION    com huawei  launcher  CHANGE_BADGE    com ailian chatu push  MESSAGE    com htc launcher  UPDATE_SHORTCUT      READ_APP_BADGE    me everything badger  BADGE_COUNT_READ      READ_EXTERNAL_STORAGE    com sec  provider badge  READ      BROADCAST_PACKAGE_CHANGED    me everything badger  BADGE_COUNT_WRITE      REQUEST_INSTALL_PACKAGES      CHANGE_WIFI_STATE      CAMERA      DISABLE_KEYGUARD    com oppo launcher  WRITE_SETTINGS      ACCESS_FINE_LOCATION      SIM_STATE_READY      BROADCAST_PACKAGE_ADDED      READ_PHONE_STATE      RECORD_AUDIO    com huawei  launcher  READ_SETTINGS    com huawei  launcher  WRITE_SETTINGS      MODIFY_AUDIO_SETTINGS      MOUNT_UNMOUNT_FILESYSTEMS      ACCESS_WIFI_STATE    com sonymobile home  PROVIDER_INSERT_BADGE      WRITE_EXTERNAL_STORAGE      BROADCAST_PACKAGE_INSTALL    com sec  provider badge  WRITE      CHANGE_NETWORK_STATE      NFC      ACCESS_NETWORK_STATE    com ailian chatu  C2D_MESSAGE      INTERNET      GET_TASKS      WRITE_SETTINGS      ACCESS_COARSE_LOCATION    com htc launcher  READ_SETTINGS    com sonyericsson home  BROADCAST_BADGE      RECEIVE_USER_PRESENT    com meizu flyme push  RECEIVE      RECEIVE_BOOT_COMPLETED      VIBRATE      SYSTEM_ALERT_WINDOW      WAKE_LOCK    com oppo launcher  READ_SETTINGS      ACCESS_LOCATION_EXTRA_COMMANDS com ailian chatu 441 ['META-INF/FUNVE.RSA'],sex
泡芙短视频 REQUEST_INSTALL_PACKAGES      READ_MEDIA_IMAGES      CAMERA      KILL_BACKGROUND_PROCESSES      WRITE_EXTERNAL_STORAGE    com l3cb1 la297 DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION      READ_MEDIA_AUDIO      READ_MEDIA_VIDEO      FOREGROUND_SERVICE      ACCESS_NETWORK_STATE      RECORD_AUDIO      INTERNET      READ_EXTERNAL_STORAGE com l3cb1 la297 656 ['META-INF/DEMO_KEY.RSA'],sex
泡芙短视频 REQUEST_INSTALL_PACKAGES      READ_MEDIA_IMAGES      CAMERA      KILL_BACKGROUND_PROCESSES      WRITE_EXTERNAL_STORAGE    com l9259 lfb39 DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION      READ_MEDIA_AUDIO      READ_MEDIA_VIDEO      FOREGROUND_SERVICE      ACCESS_NETWORK_STATE      RECORD_AUDIO      INTERNET      READ_EXTERNAL_STORAGE com l9259 lfb39 656 ['META-INF/DEMO_KEY.RSA'],sex
凤蝶 WRITE_SETTINGS      RECORD_AUDIO      ACCESS_FINE_LOCATION      PACKAGE_USAGE_STATS      VIBRATE      ACCESS_WIFI_STATE      READ_EXTERNAL_STORAGE      MANAGE_EXTERNAL_STORAGE      GET_TASKS      WRITE_EXTERNAL_STORAGE      RECEIVE_BOOT_COMPLETED      ACCESS_NETWORK_STATE      READ_PHONE_STATE      FOREGROUND_SERVICE      ACCESS_COARSE_LOCATION      SYSTEM_ALERT_WINDOW      CHANGE_NETWORK_STATE      BLUETOOTH      FLASHLIGHT    com l480aae27d ffef190f91 DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION      REQUEST_INSTALL_PACKAGES      INTERNET      WAKE_LOCK      CAMERA com l480aae27d ffef190f91 1 ['META-INF/CERT.RSA'],sex
51本色 REQUEST_INSTALL_PACKAGES      ACCESS_COARSE_LOCATION      CAMERA      ACCESS_WIFI_STATE      WRITE_EXTERNAL_STORAGE      ACCESS_FINE_LOCATION      VIBRATE      ACCESS_NETWORK_STATE      READ_PHONE_STATE      INTERNET      READ_EXTERNAL_STORAGE      RECORD_AUDIO      WAKE_LOCK com ld4a9 l0a48 637 ['META-INF/DEMO_KEY.RSA'],sex
蕾丝视频 READ_PHONE_STATE      ACCESS_NETWORK_STATE          ACCESS_WIFI_STATE      INTERNET      READ_EXTERNAL_STORAGE    com google  c2dm  RECEIVE      WAKE_LOCK      WRITE_EXTERNAL_STORAGE qkxzxcvbxcw aczsvfq2erg 1128582 ['META-INF/CERT.RSA'],sex
成人免费 READ_PHONE_STATE      READ_EXTERNAL_STORAGE      RECORD_AUDIO      MANAGE_EXTERNAL_STORAGE      CHANGE_NETWORK_STATE      READ_MEDIA_IMAGES      MODIFY_AUDIO_SETTINGS    Manifest  CAPTURE_AUDIO_OUTPUT      VIBRATE      ACCESS_NETWORK_STATE      READ_MEDIA_VIDEO      FLASHLIGHT      REQUEST_INSTALL_PACKAGES      WRITE_EXTERNAL_STORAGE      INTERNET      READ_MEDIA_AUDIO    com crmf appv1 DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION    com google  gms  AD_ID      CAMERA      BLUETOOTH      ACCESS_WIFI_STATE com crmf appv1 301 ['META-INF/CERT.RSA'],sex
MengDui ACCESS_COARSE_LOCATION    com vivo notification  BADGE_ICON      GET_ACCOUNTS      INSTALL_PACKAGES      READ_SMS      ACCESS_FINE_LOCATION      WRITE_SETTINGS      RECEIVE_WAP_PUSH      ACCESS_NETWORK_STATE      READ_EXTERNAL_STORAGE      VIBRATE      READ_LOGS      CHANGE_WIFI_STATE      CAMERA      WAKE_LOCK      ACCESS_WIFI_STATE      INTERNET      MOUNT_UNMOUNT_FILESYSTEMS      REQUEST_INSTALL_PACKAGES      FLASHLIGHT    com asus msa SupplementaryDID ACCESS      READ_PHONE_STATE      WRITE_EXTERNAL_STORAGE      CHANGE_NETWORK_STATE    com huawei  launcher  CHANGE_BADGE com mengdui0414 app 218 ['META-INF/MENGDUI0.RSA'],sex
Pilipili VIBRATE      REQUEST_INSTALL_PACKAGES      SYSTEM_ALERT_WINDOW      ACCESS_NETWORK_STATE      RECEIVE_BOOT_COMPLETED      READ_EXTERNAL_STORAGE      ACCESS_WIFI_STATE      WRITE_EXTERNAL_STORAGE      DOWNLOAD_WITHOUT_NOTIFICATION      CAMERA      INTERNET      READ_PHONE_STATE com tbone pilipili 1212 ['META-INF/CERT.RSA'],sex
JMComic2 com google  finsky  BIND_GET_INSTALL_REFERRER_SERVICE      REQUEST_INSTALL_PACKAGES      ACCESS_NETWORK_STATE      RECEIVE_BOOT_COMPLETED      WAKE_LOCK      WRITE_EXTERNAL_STORAGE      INTERNET      READ_EXTERNAL_STORAGE com jiaohua_browser 1 ['META-INF/ANDROID.RSA'],sex
漫漫擼2 CHANGE_NETWORK_STATE      WAKE_LOCK      ACCESS_NETWORK_STATE    com google  gms  AD_ID      INTERNET    com google  finsky  BIND_GET_INSTALL_REFERRER_SERVICE      REQUEST_INSTALL_PACKAGES      ACCESS_WIFI_STATE      WRITE_EXTERNAL_STORAGE      WRITE_SETTINGS com manmanlu2 37 [],sex
CiliCili短视频 ACCESS_WIFI_STATE      WAKE_LOCK      REORDER_TASKS      CALL_PHONE      READ_PRIVILEGED_PHONE_STATE      VIBRATE      NETWORK_PROVIDER      READ_PHONE_STATE      OBSERVE_GRANT_REVOKE_PERMISSIONS      MODIFY_AUDIO_SETTINGS      SYSTEM_ALERT_WINDOW      GET_PACKAGE_SIZE      ACCESS_NETWORK_STATE      MOUNT_UNMOUNT_FILESYSTEMS      CAMERA      ACCESS_COARSE_LOCATION      INTERNET      WRITE_EXTERNAL_STORAGE      BLUETOOTH      RECORD_AUDIO      ACCESS_FINE_LOCATION      FLASHLIGHT      CHANGE_WIFI_STATE      REQUEST_INSTALL_PACKAGES      CHANGE_NETWORK_STATE      FOREGROUND_SERVICE      READ_EXTERNAL_STORAGE      ACCESS_LOCATION_EXTRA_COMMANDS ucnhxjqx iasgmpb zbmbafe 20230502 ['META-INF/PHONELIV.RSA'],sex
一个 ACCESS_COARSE_LOCATION      CAMERA    com google  finsky  BIND_GET_INSTALL_REFERRER_SERVICE      ACCESS_NETWORK_STATE      VIBRATE    com huawei  launcher  CHANGE_BADGE       CHANGE_NETWORK_STATE      SYSTEM_ALERT_WINDOW      ACCESS_WIFI_STATE      ACCESS_LOCATION_EXTRA_COMMANDS      READ_SMS    com google  gms  AD_ID      CHANGE_WIFI_MULTICAST_STATE      READ_EXTERNAL_STORAGE      CHANGE_WIFI_STATE      RECEIVE_BOOT_COMPLETED      GET_PACKAGE_SIZE      GET_TASKS      WRITE_EXTERNAL_STORAGE      ACCESS_BACKGROUND_LOCATION      QUERY_ALL_PACKAGES          RECEIVE_SMS      ACCESS_FINE_LOCATION      REQUEST_INSTALL_PACKAGES      READ_PHONE_STATE      MOUNT_UNMOUNT_FILESYSTEMS      INTERNET      FOREGROUND_SERVICE      WRITE_SETTINGS      WAKE_LOCK com hihanhan one rt45 2007010050 ['META-INF/KEY0.RSA'],sex
碧水堂 USE_FINGERPRINT      READ_SYNC_STATS      READ_APP_BADGE      BLUETOOTH_ADMIN    com sec   VOIP_INTERFACE        com actionlauncher playstore  READ_SETTINGS    me everything badger  BADGE_COUNT_WRITE    com asus msa SupplementaryDID ACCESS    com sonymobile home  PROVIDER_INSERT_BADGE    com sec  app voicenote Controller      READ_SETTINGS      BIND_DIRECTORY_SEARCH      ACCESS_FINE_LOCATION      WRITE_CLIPS      ACCESS_DOWNLOAD_MANAGER    com sec   LAUNCH_PERSONAL_PAGE_SERVICE      CHANGE_WIFI_MULTICAST_STATE    com bbk launcher2  READ_SETTINGS    com huawei  launcher  WRITE_SETTINGS    com google  googleapps  GOOGLE_AUTH OTHER_SERVICES      USE_CREDENTIALS    com google  providers talk  WRITE_ONLY          GRANT_RUNTIME_PERMISSIONS      SUBSCRIBED_FEEDS_READ      MODIFY_AUDIO_SETTINGS      WRITE_MEDIA_STORAGE      DOWNLOAD_WITHOUT_NOTIFICATION      ACCESS_WIMAX_STATE      NFC      RECEIVE_SMS        com huawei  launcher  CHANGE_BADGE        com google  c2dm  RECEIVE      ACCOUNT_MANAGER        com majeur launcher  UPDATE_BADGE    com teslacoilsw launcher  READ_SETTINGS      BROADCAST_PACKAGE_REPLACED      BROADCAST_PACKAGE_CHANGED      BIND_APPWIDGET      ACCESS_LOCATION_EXTRA_COMMANDS      SET_WALLPAPER_HINTS      DISABLE_KEYGUARD      WRITE_USER_DICTIONARY      CLEAR_APP_CACHE      MANAGE_ACCOUNTS    com s launcher  READ_SETTINGS    com google  providers talk  READ_ONLY      ACCESS_BACKGROUND_LOCATION      CLEAR_APP_USER_DATA          PROCESS_OUTGOING_CALLS      PERSISTENT_ACTIVITY      RECEIVE_USER_PRESENT      WRITE_SOCIAL_STREAM      AUTHENTICATE_ACCOUNTS      GET_TASKS      READ_SOCIAL_STREAM      RECEIVE_WAP_PUSH      KILL_BACKGROUND_PROCESSES      REQUEST_IGNORE_BATTERY_OPTIMIZATIONS      BROADCAST_STICKY          FOREGROUND_SERVICE    freemme  msa    me everything badger  BADGE_COUNT_READ      VIBRATE      WRITE_SYNC_SETTINGS      RECEIVE_BOOT_COMPLETED      EXPAND_STATUS_BAR      READ_CELL_BROADCASTS      MANAGE_EXTERNAL_STORAGE    com sec  provider badge  WRITE    com apusapps launcher  READ_SETTINGS    com tsf shell  READ_SETTINGS    com samsung  providers context  WRITE_RECORD_AUDIO          SET_TIME_ZONE      REQUEST_INSTALL_PACKAGES      CHANGE_WIMAX_STATE    com samsung svoice sync READ_DATABASE      BLUETOOTH      DELETE_PACKAGES      BODY_SENSORS      RESTART_PACKAGES    com samsung svoice sync ACCESS_SERVICE      READ_SMS      WRITE_PROFILE    com oppo launcher  READ_SETTINGS      SET_WALLPAPER    com google  providers gsf  READ_GSERVICES    com oppo launcher  WRITE_SETTINGS    com anddoes launcher  UPDATE_COUNT      BROADCAST_PACKAGE_INSTALL    com samsung  scloud backup lib read      SYSTEM_ALERT_WINDOW          WRITE_CALENDAR          READ_CONTACTS      DEVICE_POWER      CHANGE_CONFIGURATION      READ_CLIPS      GET_PACKAGE_SIZE      WRITE_SMS      CAMERA      READ_EXTERNAL_STORAGE          ACCESS_NETWORK_STATE      BROADCAST_PACKAGE_ADDED    com google  gms  AD_ID_NOTIFICATION      INSTALL_PACKAGES      FLASHLIGHT      WRITE_CALL_LOG    com htc launcher  UPDATE_SHORTCUT      MOUNT_UNMOUNT_FILESYSTEMS      SUBSCRIBED_FEEDS_WRITE      GET_ACCOUNTS      ACTIVITY_RECOGNITION    com google  launcher  READ_SETTINGS      TRANSMIT_IR    com sec  settings  SOFT_RESET      WRITE_APN_SETTINGS      GET_INTENT_SENDER_INTENT      UPDATE_APP_OPS_STATS    com anddoes launcher  READ_SETTINGS      SET_TIME      CHANGE_NETWORK_STATE    com sonyericsson home  BROADCAST_BADGE      RECEIVE_MMS      ACCESS_GPS      INTERNET      REPLACE_EXISTING_PACKAGE    com samsung  providers context  WRITE_USE_APP_FEATURE_SURVEY      ACCESS_COARSE_LOCATION      SEND_SMS      READ_LOGS    com google  googleapps  GOOGLE_AUTH      READ_USER_DICTIONARY      USE_SIP    com huawei  launcher  READ_SETTINGS    com sec  provider badge  READ    com google  googleapps  GOOGLE_AUTH YouTubeUser      ACCESS_MEDIA_LOCATION    com htc launcher  READ_SETTINGS      RECORD_AUDIO      CALL_PHONE    com google  gms  ACTIVITY_RECOGNITION    com tencent com keyvd iakcs  SAFE_ACCESS      BATTERY_STATS      WRITE_CONTACTS      READ_INSTALL_SESSIONS      CHANGE_WIFI_STATE      SYSTEM_OVERLAY_WINDOW    com samsung svoice sync WRITE_DATABASE      READ_CALENDAR      GET_CLIPS      READ_PROFILE      WAKE_LOCK      READ_OWNER_DATA    cn nubia launcher  READ_SETTINGS      ACCESS_WIFI_STATE      WRITE_EXTERNAL_STORAGE          ACCESS_CACHE_FILESYSTEM      WRITE_OWNER_DATA    com samsung  scloud backup lib write      READ_SYNC_SETTINGS    com huawei authentication HW_ACCESS_AUTH_SERVICE      QUERY_ALL_PACKAGES      REORDER_TASKS      PACKAGE_USAGE_STATS      READ_CALL_LOG    sec   READ_MSG_PREF com tencent com keyvd iakcs 203 ['META-INF/ANDROID.RSA'],sex
Lovemaker READ_LOGS      VIBRATE    com elitely lm  JPUSH_MESSAGE      WRITE_SETTINGS      WRITE_EXTERNAL_STORAGE    com elitely lm  RONG_ACCESS_RECEIVER      CHANGE_WIFI_STATE      SYSTEM_ALERT_WINDOW      READ_PHONE_STATE    com elitely lm push  MESSAGE      READ_EXTERNAL_STORAGE      CAMERA      ACCESS_FINE_LOCATION      ACCESS_LOCATION_EXTRA_COMMANDS      REQUEST_INSTALL_PACKAGES      MOUNT_UNMOUNT_FILESYSTEMS      ACCESS_COARSE_LOCATION      WAKE_LOCK      RECEIVE_USER_PRESENT      INTERNET    com elitely lm  MIPUSH_RECEIVE    com meizu flyme push  RECEIVE      GET_TASKS      ACCESS_WIFI_STATE      RECORD_AUDIO    com huawei  launcher  CHANGE_BADGE      CHANGE_NETWORK_STATE    com meizu c2dm  RECEIVE    com google  finsky  BIND_GET_INSTALL_REFERRER_SERVICE      ACCESS_NETWORK_STATE com elitely lm 29100 ['META-INF/CERT.RSA'],sex
暗部口袋 READ_EXTERNAL_STORAGE      SET_WALLPAPER      INTERNET      QUERY_ALL_PACKAGES      ACCESS_WIFI_STATE      READ_PRIVILEGED_PHONE_STATE      WRITE_EXTERNAL_STORAGE      REQUEST_INSTALL_PACKAGES      ACCESS_COARSE_LOCATION      BLUETOOTH      VIBRATE      READ_PHONE_STATE      ACCESS_NETWORK_STATE com android ftpeasy 4 ['META-INF/CERT.RSA'],sex
快看视频 VIBRATE      INTERNET      WRITE_EXTERNAL_STORAGE      WRITE_SETTINGS      ACCESS_WIFI_STATE    com gufodgus gjfhohqd DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION      FOREGROUND_SERVICE      READ_EXTERNAL_STORAGE      CAMERA      WRITE_MEDIA_STORAGE      REQUEST_INSTALL_PACKAGES      ACCESS_NETWORK_STATE      MANAGE_EXTERNAL_STORAGE com gufodgus gjfhohqd 151 ['META-INF/CERT.RSA'],sex
快看视频 VIBRATE      ACCESS_NETWORK_STATE      REQUEST_INSTALL_PACKAGES    com gufodgus gjfhohqd DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION      WRITE_SETTINGS      ACCESS_WIFI_STATE      WRITE_EXTERNAL_STORAGE      READ_EXTERNAL_STORAGE      INTERNET      MANAGE_EXTERNAL_STORAGE      FOREGROUND_SERVICE      WRITE_MEDIA_STORAGE      CAMERA com gufodgus gjfhohqd 151 ['META-INF/CERT.RSA'],sex
快看视频 MANAGE_EXTERNAL_STORAGE      READ_EXTERNAL_STORAGE      WRITE_SETTINGS    com gufodgus gjfhohqd DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION      REQUEST_INSTALL_PACKAGES      VIBRATE      WRITE_EXTERNAL_STORAGE      CAMERA      ACCESS_NETWORK_STATE      ACCESS_WIFI_STATE      INTERNET      FOREGROUND_SERVICE      WRITE_MEDIA_STORAGE com gufodgus gjfhohqd 151 ['META-INF/CERT.RSA'],sex
8x8x视频 VIBRATE      QUERY_ALL_PACKAGES      ACCESS_WIFI_STATE    freemme  msa      INTERNET    com asus msa SupplementaryDID ACCESS      READ_PRIVILEGED_PHONE_STATE      WRITE_EXTERNAL_STORAGE      ACCESS_NETWORK_STATE      READ_EXTERNAL_STORAGE      REQUEST_INSTALL_PACKAGES      READ_PHONE_STATE com aiyouxiba wzzc 1 ['META-INF/CERT.RSA'],sex
91桃色视频 ACCESS_NETWORK_STATE      ACCESS_WIFI_STATE      QUERY_ALL_PACKAGES      READ_PHONE_STATE      VIBRATE      READ_EXTERNAL_STORAGE      INTERNET      REQUEST_INSTALL_PACKAGES    com asus msa SupplementaryDID ACCESS    freemme  msa      WRITE_EXTERNAL_STORAGE      READ_PRIVILEGED_PHONE_STATE com aiyouxiba wzzc 1 ['META-INF/CERT.RSA'],sex
色天堂 com bdpfoy cljztk push  MESSAGE    com coloros mcs  RECIEVE_MCS_MESSAGE    org simalliance openmobileapi SMARTCARD      WRITE_SETTINGS      REQUEST_INSTALL_PACKAGES      VIBRATE    com meizu flyme push  RECEIVE      READ_LOGS      CALL_PHONE      CHANGE_NETWORK_STATE      FLASHLIGHT      INTERACT_ACROSS_USERS    com vivo notification  BADGE_ICON      ACCESS_BACKGROUND_LOCATION      READ_EXTERNAL_STORAGE    com bdpfoy cljztk  RECEIVE_MSG    com meizu c2dm  RECEIVE      SCHEDULE_EXACT_ALARM    com bdpfoy cljztk  PROCESS_PUSH_MSG    com heytap mcs  RECIEVE_MCS_MESSAGE      ACCESS_WIFI_STATE      ACCESS_NETWORK_STATE      DISABLE_KEYGUARD      MODIFY_AUDIO_SETTINGS      WAKE_LOCK      ACCESS_FINE_LOCATION      ACCESS_COARSE_LOCATION      BLUETOOTH      READ_PHONE_STATE      GET_TASKS      CHANGE_WIFI_STATE      QUERY_ALL_PACKAGES    com bdpfoy cljztk  PUSH_PROVIDER      SYSTEM_ALERT_WINDOW      WRITE_EXTERNAL_STORAGE      RECORD_AUDIO      INTERNET      FOREGROUND_SERVICE    com asus msa SupplementaryDID ACCESS      MOUNT_UNMOUNT_FILESYSTEMS    com bdpfoy cljztk  C2D_MESSAGE      SYSTEM_OVERLAY_WINDOW      ACCESS_LOCATION_EXTRA_COMMANDS    freemme  msa    com huawei appmarket service commondata  GET_COMMON_DATA      CAMERA    getui  GetuiService com bdpfoy cljztk    com huawei  launcher  CHANGE_BADGE    com bdpfoy cljztk  MIPUSH_RECEIVE    com bdpfoy cljztk  JPUSH_MESSAGE com bdpfoy cljztk 154000 ['META-INF/YR.RSA'],sex
抖抈短视频 com asus msa SupplementaryDID ACCESS      WRITE_EXTERNAL_STORAGE      REQUEST_INSTALL_PACKAGES      READ_PHONE_STATE      ACCESS_NETWORK_STATE      INTERNET      ACCESS_WIFI_STATE      QUERY_ALL_PACKAGES      VIBRATE      READ_EXTERNAL_STORAGE    freemme  msa      READ_PRIVILEGED_PHONE_STATE com aiyouxiba wzzc 1 ['META-INF/CERT.RSA'],sex
青青草視频 com sonyericsson home  BROADCAST_BADGE      CHANGE_NETWORK_STATE      WRITE_CALENDAR      REQUEST_INSTALL_PACKAGES    com t52ac7c53fa e958878c00 ba8d78fa74fc i6345134112 DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION      ACCESS_WIFI_STATE      SYSTEM_OVERLAY_WINDOW      SYSTEM_ALERT_WINDOW      READ_EXTERNAL_STORAGE      MOUNT_UNMOUNT_FILESYSTEMS      WAKE_LOCK      RECORD_AUDIO      RECEIVE_BOOT_COMPLETED      READ_PHONE_STATE      MODIFY_AUDIO_SETTINGS      WRITE_SETTINGS      FOREGROUND_SERVICE      VIBRATE    com google  gms  AD_ID      GET_TASKS    com huawei  launcher  CHANGE_BADGE       ACCESS_NETWORK_STATE      INTERNET      CAMERA    com sonymobile home  PROVIDER_INSERT_BADGE    com sonyericsson home action UPDATE_BADGE      RECEIVE_USER_PRESENT      READ_CALENDAR      WRITE_EXTERNAL_STORAGE      MANAGE_EXTERNAL_STORAGE      ACCESS_MOCK_LOCATION      ACCESS_FINE_LOCATION      ACCESS_LOCATION_EXTRA_COMMANDS      PERMISSIONS_STORAGE      CHANGE_WIFI_STATE com t52ac7c53fa e958878c00 ba8d78fa74fc i6345134112 202301027 ['META-INF/AUTOM93.RSA'],sex
小黄书  ACCESS_FINE_LOCATION      DISABLE_KEYGUARD      ACCESS_WIFI_STATE          READ_PHONE_STATE      READ_EXTERNAL_STORAGE      INTERNET      MODIFY_PHONE_STATE      FLASHLIGHT      CHANGE_CONFIGURATION      WAKE_LOCK      MANAGE_EXTERNAL_STORAGE      RECORD_AUDIO      FOREGROUND_SERVICE    com google  finsky  BIND_GET_INSTALL_REFERRER_SERVICE      REQUEST_INSTALL_PACKAGES      ACCESS_NETWORK_STATE      MOUNT_UNMOUNT_FILESYSTEMS      SYSTEM_ALERT_WINDOW      VIBRATE      ACCESS_COARSE_LOCATION      WRITE_EXTERNAL_STORAGE    ly img sdk RECEIVE_RESULT_PERMISSION      CAMERA good shu like 1 ['META-INF/CERT.RSA'],sex
